poiID,poiCat,poiLon,poiLat
2862,UNK,116.64,39.63
2863,UNK,116.64,39.64
2864,UNK,116.63,39.64
2865,UNK,116.63,39.65
2866,UNK,116.64,39.65
2867,UNK,116.63,39.67
2868,UNK,116.63,39.66
2869,UNK,116.62,39.65
2870,UNK,116.61,39.65
2871,UNK,116.6,39.65
2872,UNK,116.61,39.64
2873,UNK,116.62,39.64
2874,UNK,116.97,40.42
2875,UNK,116.98,40.42
2876,UNK,116.55,40.02
2877,UNK,116.56,40.02
2878,UNK,116.56,40.01
2879,UNK,116.55,40.0
2880,UNK,116.56,40.0
2881,UNK,116.56,39.99
2882,UNK,116.56,39.98
2883,UNK,116.54,39.96
2884,UNK,116.57,39.96
2885,UNK,116.58,39.93
2886,UNK,116.59,39.92
2887,UNK,116.33,39.67
2888,UNK,116.33,39.66
2889,UNK,116.23,40.02
2890,UNK,116.21,40.03
2891,UNK,116.2,40.05
2892,UNK,116.17,40.06
2893,UNK,116.11,40.14
2894,UNK,116.82,40.38
2895,UNK,116.81,40.38
2896,UNK,116.8,40.39
2897,UNK,116.79,40.39
2898,UNK,116.78,40.4
2899,UNK,116.77,40.4
2900,UNK,116.76,40.4
2901,UNK,116.78,40.41
2902,UNK,116.79,40.41
2903,UNK,116.8,40.41
2904,UNK,116.81,40.4
2905,UNK,116.82,40.39
2906,UNK,116.83,40.39
2907,UNK,116.84,40.47
2908,UNK,116.85,40.47
2909,UNK,116.58,39.99
2910,UNK,116.59,40.0
2911,UNK,116.59,40.01
2912,UNK,116.6,40.02
2913,UNK,116.8,40.04
2914,UNK,116.88,40.06
2915,UNK,117.03,40.08
2916,UNK,117.15,40.12
2917,UNK,117.2,40.17
2918,UNK,117.19,40.17
2919,UNK,117.18,40.17
2920,UNK,117.1,40.16
2921,UNK,117.13,40.14
2922,UNK,117.15,40.14
2923,UNK,117.13,40.13
2924,UNK,117.11,40.12
2925,UNK,117.11,40.11
2926,UNK,117.1,40.11
2927,UNK,117.1,40.1
2928,UNK,117.07,40.08
2929,UNK,116.8,40.05
2930,UNK,116.65,40.05
2931,UNK,116.64,40.07
2932,UNK,116.47,40.08
2933,UNK,116.6,39.87
2934,UNK,116.61,39.86
2935,UNK,116.62,39.85
2936,UNK,116.63,39.86
2937,UNK,116.63,39.85
2938,UNK,116.63,39.84
2939,UNK,116.64,39.86
2940,UNK,116.67,39.87
2941,UNK,116.7,39.86
2942,UNK,116.66,39.9
2943,UNK,116.67,39.89
2944,UNK,116.68,39.89
2945,UNK,116.68,39.88
2946,UNK,116.71,39.94
2947,UNK,116.72,39.94
2948,UNK,116.46,39.81
2949,UNK,116.48,39.79
2950,UNK,116.49,39.78
2951,UNK,116.5,39.78
2952,UNK,116.51,39.77
2953,UNK,116.51,39.76
2954,UNK,116.5,39.75
2955,UNK,116.5,39.74
2956,UNK,116.48,39.8
2957,UNK,116.5,39.76
2958,UNK,116.31,39.7
2959,UNK,116.31,39.69
2960,UNK,116.3,39.67
2961,UNK,116.3,39.68
2962,UNK,116.28,39.73
2963,UNK,116.83,40.05
2964,UNK,116.84,40.06
2965,UNK,117.1,40.13
2966,UNK,117.09,40.13
2967,UNK,117.08,40.13
2968,UNK,117.14,40.14
2969,UNK,117.17,40.12
2970,UNK,116.14,39.89
2971,UNK,116.09,39.89
2972,UNK,116.09,39.88
2973,UNK,116.1,39.88
2974,UNK,116.09,39.87
2975,UNK,116.08,39.87
2976,UNK,116.07,39.87
2977,UNK,116.07,39.88
2978,UNK,116.06,39.87
2979,UNK,116.05,39.87
2980,UNK,116.05,39.88
2981,UNK,116.04,39.87
2982,UNK,116.03,39.87
2983,UNK,116.02,39.88
2984,UNK,116.02,39.89
2985,UNK,116.03,39.88
2986,UNK,116.04,39.88
2987,UNK,116.1,39.93
2988,UNK,116.1,39.94
2989,UNK,116.09,39.94
2990,UNK,116.1,39.95
2991,UNK,116.09,39.97
2992,UNK,116.09,39.99
2993,UNK,116.09,40.0
2994,UNK,116.08,40.0
2995,UNK,116.07,40.0
2996,UNK,116.06,40.0
2997,UNK,116.06,39.99
2998,UNK,116.05,39.99
2999,UNK,116.04,39.99
3000,UNK,116.03,39.99
3001,UNK,116.04,39.98
3002,UNK,116.04,39.97
3003,UNK,116.05,39.98
3004,UNK,116.06,39.98
3005,UNK,116.07,39.99
3006,UNK,116.08,39.99
3007,UNK,116.08,39.98
3008,UNK,116.57,40.29
3009,UNK,116.56,40.29
3010,UNK,116.54,40.29
3011,UNK,116.54,40.3
3012,UNK,116.53,40.32
3013,UNK,116.52,40.32
3014,UNK,116.51,40.33
3015,UNK,116.5,40.33
3016,UNK,116.49,40.34
3017,UNK,116.48,40.35
3018,UNK,116.47,40.35
3019,UNK,116.46,40.36
3020,UNK,116.45,40.36
3021,UNK,116.44,40.36
3022,UNK,116.43,40.36
3023,UNK,116.42,40.35
3024,UNK,116.41,40.35
3025,UNK,116.4,40.35
3026,UNK,116.39,40.35
3027,UNK,116.39,40.36
3028,UNK,116.38,40.36
3029,UNK,116.47,40.36
3030,UNK,116.48,40.34
3031,UNK,116.55,40.29
3032,UNK,116.55,40.28
3033,UNK,116.57,40.3
3034,UNK,116.63,40.29
3035,UNK,116.67,40.33
3036,UNK,116.69,40.32
3037,UNK,116.7,40.32
3038,UNK,116.71,40.32
3039,UNK,116.71,40.33
3040,UNK,116.75,40.34
3041,UNK,116.79,40.35
3042,UNK,116.79,40.23
3043,UNK,116.79,40.22
3044,UNK,116.8,40.2
3045,UNK,116.8,40.19
3046,UNK,116.8,40.18
3047,UNK,116.81,40.17
3048,UNK,116.81,40.16
3049,UNK,116.83,40.14
3050,UNK,116.97,40.14
3051,UNK,117.06,40.08
3052,UNK,116.13,39.73
3053,UNK,116.1,39.76
3054,UNK,116.07,39.79
3055,UNK,116.05,39.81
3056,UNK,116.59,39.87
3057,UNK,116.65,39.84
3058,UNK,116.69,39.84
3059,UNK,116.71,39.83
3060,UNK,116.73,39.83
3061,UNK,116.77,39.8
3062,UNK,116.79,39.73
3063,UNK,116.77,39.71
3064,UNK,116.76,39.71
3065,UNK,116.76,39.72
3066,UNK,116.75,39.72
3067,UNK,116.74,39.72
3068,UNK,116.73,39.72
3069,UNK,116.71,39.72
3070,UNK,116.7,39.72
3071,UNK,116.69,39.72
3072,UNK,116.7,39.73
3073,UNK,116.7,39.74
3074,UNK,116.69,39.74
3075,UNK,116.69,39.75
3076,UNK,116.68,39.76
3077,UNK,116.69,39.77
3078,UNK,116.69,39.78
3079,UNK,116.69,39.79
3080,UNK,116.7,39.8
3081,UNK,116.7,39.81
3082,UNK,116.7,39.82
3083,UNK,116.7,39.84
3084,UNK,116.7,39.85
3085,UNK,116.69,39.86
3086,UNK,116.64,39.88
3087,UNK,116.63,39.87
3088,UNK,116.63,39.83
3089,UNK,116.62,39.83
3090,UNK,116.62,39.84
3091,UNK,116.32,39.71
3092,UNK,116.31,39.71
3093,UNK,116.31,39.72
3094,UNK,116.32,39.77
3095,UNK,116.26,39.83
3096,UNK,116.26,39.82
3097,UNK,116.08,39.73
3098,UNK,116.06,39.71
3099,UNK,116.08,39.72
3100,UNK,116.09,39.72
3101,UNK,116.15,39.72
3102,UNK,116.06,39.65
3103,UNK,116.05,39.65
3104,UNK,116.05,39.66
3105,UNK,116.04,39.66
3106,UNK,116.03,39.67
3107,UNK,116.02,39.67
3108,UNK,116.01,39.68
3109,UNK,116.01,39.67
3110,UNK,116.0,39.67
3111,UNK,115.99,39.67
3112,UNK,115.99,39.66
3113,UNK,115.98,39.66
3114,UNK,115.97,39.65
3115,UNK,115.97,39.64
3116,UNK,115.98,39.64
3117,UNK,115.98,39.67
3118,UNK,115.98,39.68
3119,UNK,115.97,39.68
3120,UNK,115.96,39.64
3121,UNK,115.96,39.63
3122,UNK,116.09,39.71
3123,UNK,116.07,39.71
3124,UNK,116.02,39.71
3125,UNK,116.0,39.7
3126,UNK,115.99,39.7
3127,UNK,115.98,39.7
3128,UNK,115.98,39.69
3129,UNK,116.58,40.0
3130,UNK,117.1,40.12
3131,UNK,116.66,40.02
3132,UNK,116.7,39.91
3133,UNK,116.71,39.9
3134,UNK,116.69,39.85
3135,UNK,116.67,39.83
3136,UNK,116.66,39.82
3137,UNK,116.65,39.81
3138,UNK,116.63,39.8
3139,UNK,116.61,39.77
3140,UNK,116.6,39.76
3141,UNK,116.58,39.76
3142,UNK,116.55,39.75
3143,UNK,116.54,39.75
3144,UNK,116.52,39.74
3145,UNK,116.51,39.74
3146,UNK,116.49,39.73
3147,UNK,116.47,39.73
3148,UNK,116.45,39.72
3149,UNK,116.44,39.72
3150,UNK,116.42,39.72
3151,UNK,116.4,39.72
3152,UNK,116.39,39.72
3153,UNK,116.37,39.71
3154,UNK,117.09,40.12
3155,UNK,117.11,40.09
3156,UNK,117.1,40.08
3157,UNK,117.09,40.07
3158,UNK,117.08,40.06
3159,UNK,117.08,40.05
3160,UNK,117.08,40.04
3161,UNK,117.08,40.03
3162,UNK,117.09,40.02
3163,UNK,117.09,40.01
3164,UNK,117.09,40.0
3165,UNK,117.1,39.99
3166,UNK,117.09,39.99
3167,UNK,117.08,39.99
3168,UNK,117.08,40.0
3169,UNK,117.07,40.0
3170,UNK,117.06,40.0
3171,UNK,117.05,40.0
3172,UNK,117.04,40.0
3173,UNK,117.03,40.0
3174,UNK,117.01,40.0
3175,UNK,117.01,39.99
3176,UNK,117.01,39.98
3177,UNK,117.01,39.97
3178,UNK,117.0,39.97
3179,UNK,116.99,39.97
3180,UNK,116.98,39.97
3181,UNK,116.97,39.96
3182,UNK,116.96,39.96
3183,UNK,116.95,39.96
3184,UNK,116.94,39.96
3185,UNK,116.94,39.95
3186,UNK,116.95,39.94
3187,UNK,116.95,39.93
3188,UNK,116.95,39.92
3189,UNK,116.95,39.91
3190,UNK,116.96,39.9
3191,UNK,116.97,39.89
3192,UNK,116.96,39.88
3193,UNK,116.95,39.88
3194,UNK,116.94,39.88
3195,UNK,116.93,39.88
3196,UNK,116.91,39.88
3197,UNK,116.9,39.88
3198,UNK,116.9,39.87
3199,UNK,116.89,39.87
3200,UNK,116.88,39.87
3201,UNK,116.87,39.87
3202,UNK,116.86,39.87
3203,UNK,116.85,39.87
3204,UNK,116.84,39.87
3205,UNK,116.84,39.86
3206,UNK,116.83,39.85
3207,UNK,116.82,39.85
3208,UNK,116.81,39.85
3209,UNK,116.8,39.85
3210,UNK,116.79,39.85
3211,UNK,116.78,39.85
3212,UNK,116.77,39.85
3213,UNK,116.75,39.82
3214,UNK,116.64,39.84
3215,UNK,116.52,40.33
3216,UNK,116.51,40.34
3217,UNK,116.37,40.36
3218,UNK,116.54,39.77
3219,UNK,116.54,39.76
3220,UNK,116.54,39.74
3221,UNK,116.55,39.74
3222,UNK,116.56,39.74
3223,UNK,116.6,39.74
3224,UNK,116.61,39.74
3225,UNK,116.62,39.74
3226,UNK,116.63,39.74
3227,UNK,116.64,39.75
3228,UNK,116.65,39.75
3229,UNK,116.65,39.76
3230,UNK,116.65,39.78
3231,UNK,116.65,39.79
3232,UNK,116.66,39.79
3233,UNK,116.67,39.79
3234,UNK,116.68,39.79
3235,UNK,116.7,39.79
3236,UNK,116.68,39.86
3237,UNK,116.68,39.77
3238,UNK,116.7,39.71
3239,UNK,116.7,39.69
3240,UNK,116.7,39.68
3241,UNK,116.72,39.68
3242,UNK,116.72,39.67
3243,UNK,116.72,39.66
3244,UNK,116.72,39.65
3245,UNK,116.73,39.64
3246,UNK,116.74,39.64
3247,UNK,116.76,39.64
3248,UNK,116.77,39.64
3249,UNK,116.77,39.63
3250,UNK,116.77,39.65
3251,UNK,116.77,39.66
3252,UNK,116.75,39.68
3253,UNK,116.73,39.71
3254,UNK,116.67,39.76
3255,UNK,116.64,39.78
3256,UNK,116.63,39.79
3257,UNK,116.61,39.81
3258,UNK,116.58,39.83
3259,UNK,116.55,39.84
3260,UNK,116.09,39.95
3261,UNK,116.09,39.93
3262,UNK,116.22,40.27
3263,UNK,116.23,40.28
3264,UNK,116.24,40.3
3265,UNK,116.25,40.3
3266,UNK,116.25,40.29
3267,UNK,116.13,40.23
3268,UNK,116.1,40.23
3269,UNK,116.1,40.22
3270,UNK,116.09,40.23
3271,UNK,116.08,40.23
3272,UNK,117.0,40.05
3273,UNK,117.01,40.06
3274,UNK,116.6,40.01
3275,UNK,116.8,40.06
3276,UNK,116.8,40.07
3277,UNK,116.8,40.08
3278,UNK,116.8,40.09
3279,UNK,116.8,40.1
3280,UNK,116.8,40.11
3281,UNK,116.81,40.12
3282,UNK,116.81,40.13
3283,UNK,116.81,40.14
3284,UNK,116.81,40.18
3285,UNK,116.8,40.24
3286,UNK,116.81,40.24
3287,UNK,116.82,40.24
3288,UNK,116.83,40.23
3289,UNK,116.84,40.23
3290,UNK,116.85,40.23
3291,UNK,116.86,40.23
3292,UNK,116.87,40.22
3293,UNK,116.87,40.21
3294,UNK,116.86,40.19
3295,UNK,116.86,40.18
3296,UNK,116.86,40.17
3297,UNK,116.26,40.06
3298,UNK,116.38,39.63
3299,UNK,116.18,39.84
3300,UNK,116.15,39.83
3301,UNK,116.36,39.76
3302,UNK,116.83,40.48
3303,UNK,116.33,39.68
3304,UNK,116.53,39.85
3305,UNK,116.52,39.85
3306,UNK,116.51,40.21
3307,UNK,116.52,40.21
3308,UNK,116.54,40.21
3309,UNK,116.56,40.21
3310,UNK,116.58,40.21
3311,UNK,116.59,40.21
3312,UNK,116.6,40.21
3313,UNK,116.62,40.21
3314,UNK,116.63,40.21
3315,UNK,116.71,40.21
3316,UNK,116.73,40.21
3317,UNK,116.94,40.14
3318,UNK,116.94,40.13
3319,UNK,116.93,40.13
3320,UNK,116.93,40.12
3321,UNK,116.93,40.11
3322,UNK,116.92,40.1
3323,UNK,116.92,40.09
3324,UNK,116.91,40.09
3325,UNK,116.91,40.08
3326,UNK,116.92,40.07
3327,UNK,116.03,40.29
3328,UNK,116.09,39.86
3329,UNK,116.11,39.85
3330,UNK,116.1,39.85
3331,UNK,116.12,39.84
3332,UNK,116.22,40.01
3333,UNK,116.18,40.21
3334,UNK,116.18,40.24
3335,UNK,116.18,40.35
3336,UNK,116.19,40.39
3337,UNK,116.2,40.39
3338,UNK,116.21,40.39
3339,UNK,116.22,40.39
3340,UNK,116.24,40.37
3341,UNK,116.25,40.37
3342,UNK,116.26,40.36
3343,UNK,116.28,40.37
3344,UNK,116.3,40.36
3345,UNK,116.31,40.36
3346,UNK,116.53,39.74
3347,UNK,116.48,39.73
3348,UNK,116.41,39.72
3349,UNK,116.38,39.71
3350,UNK,116.5,40.34
3351,UNK,116.58,40.3
3352,UNK,116.55,40.39
3353,UNK,116.56,40.4
3354,UNK,116.53,40.42
3355,UNK,116.52,40.41
3356,UNK,116.51,40.41
3357,UNK,116.5,40.41
3358,UNK,116.49,40.41
3359,UNK,116.48,40.41
3360,UNK,116.47,40.41
3361,UNK,116.6,40.36
3362,UNK,116.66,40.3
3363,UNK,116.68,40.29
3364,UNK,116.68,40.28
3365,UNK,116.35,39.82
3366,UNK,115.64,39.95
3367,UNK,116.28,40.13
3368,UNK,116.63,40.37
3369,UNK,116.65,40.38
3370,UNK,116.65,40.39
3371,UNK,116.65,40.4
3372,UNK,116.65,40.41
3373,UNK,116.64,40.41
3374,UNK,116.63,40.41
3375,UNK,116.64,40.38
3376,UNK,116.52,40.42
3377,UNK,117.18,40.15
3378,UNK,117.18,40.16
3379,UNK,117.05,40.14
3380,UNK,117.05,40.13
3381,UNK,117.05,40.12
3382,UNK,117.06,40.11
3383,UNK,117.07,40.1
3384,UNK,116.78,39.81
3385,UNK,116.8,39.8
3386,UNK,116.82,39.8
3387,UNK,116.84,39.8
3388,UNK,116.86,39.8
3389,UNK,116.88,39.8
3390,UNK,116.9,39.8
3391,UNK,116.92,39.8
3392,UNK,116.94,39.8
3393,UNK,116.96,39.8
3394,UNK,117.0,39.8
3395,UNK,117.0,39.79
3396,UNK,117.08,39.78
3397,UNK,117.2,39.78
3398,UNK,117.18,39.78
3399,UNK,117.16,39.79
3400,UNK,117.14,39.78
3401,UNK,117.12,39.78
3402,UNK,117.07,39.78
3403,UNK,117.05,39.78
3404,UNK,117.01,39.8
3405,UNK,116.97,39.8
3406,UNK,116.66,39.93
3407,UNK,116.27,39.76
3408,UNK,116.26,39.75
3409,UNK,116.26,39.76
3410,UNK,116.27,39.75
3411,UNK,116.26,39.73
3412,UNK,116.25,39.71
3413,UNK,116.24,39.69
3414,UNK,116.22,39.65
3415,UNK,116.21,39.64
3416,UNK,116.16,39.63
3417,UNK,116.15,39.64
3418,UNK,116.16,39.65
3419,UNK,116.33,39.69
3420,UNK,116.34,39.69
3421,UNK,116.63,40.38
3422,UNK,116.34,39.68
3423,UNK,116.54,40.13
3424,UNK,116.62,40.23
3425,UNK,116.35,39.67
3426,UNK,116.35,39.68
3427,UNK,116.39,39.74
3428,UNK,116.45,40.07
3429,UNK,116.34,39.67
3430,UNK,116.51,39.89
3431,UNK,116.52,39.89
3432,UNK,116.52,39.88
3433,UNK,116.56,39.84
3434,UNK,116.56,39.86
3435,UNK,116.29,39.67
3436,UNK,116.37,39.78
3437,UNK,116.35,39.81
3438,UNK,116.15,39.86
3439,UNK,116.3,39.71
3440,UNK,116.27,39.68
3441,UNK,116.25,39.66
3442,UNK,116.44,39.84
3443,UNK,116.6,39.96
3444,UNK,116.61,39.97
3445,UNK,116.5,40.03
3446,UNK,116.5,39.83
3447,UNK,116.48,39.82
3448,UNK,116.4,39.79
3449,UNK,116.55,39.88
3450,UNK,116.55,39.89
3451,UNK,116.54,40.08
3452,UNK,116.65,39.87
3453,UNK,116.61,39.85
3454,UNK,116.6,39.85
3455,UNK,116.59,39.84
3456,UNK,116.59,39.83
3457,UNK,116.57,39.81
3458,UNK,116.56,39.81
3459,UNK,116.54,39.81
3460,UNK,116.53,39.77
3461,UNK,116.52,39.78
3462,UNK,116.57,39.82
3463,UNK,116.6,39.84
3464,UNK,116.69,39.89
3465,UNK,116.69,39.9
3466,UNK,116.68,39.9
3467,UNK,116.67,39.91
3468,UNK,116.53,39.81
3469,UNK,116.56,39.8
3470,UNK,116.55,39.79
3471,UNK,116.56,39.79
3472,UNK,116.65,40.08
3473,UNK,116.62,40.41
3474,UNK,116.61,40.41
3475,UNK,116.6,40.41
3476,UNK,116.59,40.42
3477,UNK,116.58,40.43
3478,UNK,116.58,40.44
3479,UNK,116.58,40.45
3480,UNK,116.59,40.41
3481,UNK,117.02,40.48
3482,UNK,116.52,40.05
3483,UNK,116.51,40.06
3484,UNK,116.24,40.03
3485,UNK,116.55,39.93
3486,UNK,116.39,40.04
3487,UNK,116.38,40.04
3488,UNK,116.74,39.86
3489,UNK,116.76,39.85
3490,UNK,116.78,39.83
3491,UNK,116.8,39.77
3492,UNK,116.81,39.76
3493,UNK,116.83,39.76
3494,UNK,116.84,39.75
3495,UNK,116.85,39.75
3496,UNK,116.85,39.74
3497,UNK,116.86,39.73
3498,UNK,116.87,39.73
3499,UNK,116.88,39.72
3500,UNK,116.88,39.71
3501,UNK,116.89,39.7
3502,UNK,116.9,39.69
3503,UNK,116.9,39.68
3504,UNK,116.91,39.68
3505,UNK,116.92,39.67
3506,UNK,116.93,39.66
3507,UNK,116.94,39.65
3508,UNK,116.95,39.63
3509,UNK,116.62,40.06
3510,UNK,116.18,39.98
3511,UNK,116.49,39.8
3512,UNK,116.44,39.85
3513,UNK,115.82,40.16
3514,UNK,115.77,40.17
3515,UNK,115.72,40.18
3516,UNK,115.68,40.18
3517,UNK,115.64,40.18
3518,UNK,115.61,40.18
3519,UNK,115.58,40.18
3520,UNK,116.23,39.8
3521,UNK,116.23,40.11
3522,UNK,116.25,39.78
3523,UNK,116.17,40.15
3524,UNK,116.14,40.18
3525,UNK,116.11,40.18
3526,UNK,116.49,39.94
3527,UNK,116.47,39.79
3528,UNK,116.49,39.79
3529,UNK,116.5,39.79
3530,UNK,116.51,39.78
3531,UNK,116.5,39.77
3532,UNK,116.88,40.39
3533,UNK,116.25,40.03
3534,UNK,116.25,40.02
3535,UNK,116.04,40.07
3536,UNK,116.03,40.07
3537,UNK,116.06,40.07
3538,UNK,116.08,40.07
3539,UNK,116.33,40.1
3540,UNK,116.34,40.1
3541,UNK,116.23,40.06
3542,UNK,116.67,39.9
3543,UNK,116.77,39.93
3544,UNK,116.84,39.94
3545,UNK,116.86,39.95
3546,UNK,116.89,39.95
3547,UNK,116.91,39.95
3548,UNK,116.99,39.96
3549,UNK,117.01,39.96
3550,UNK,117.04,39.97
3551,UNK,117.06,39.97
3552,UNK,117.08,39.97
3553,UNK,117.11,39.97
3554,UNK,117.13,39.98
3555,UNK,117.15,39.98
3556,UNK,117.18,39.99
3557,UNK,117.2,39.99
3558,UNK,117.1,39.97
3559,UNK,117.03,39.97
3560,UNK,116.98,39.96
3561,UNK,116.92,39.95
3562,UNK,116.87,39.95
3563,UNK,116.27,40.44
3564,UNK,116.27,40.46
3565,UNK,116.27,40.47
3566,UNK,116.27,40.48
3567,UNK,116.24,40.4
3568,UNK,116.23,40.39
3569,UNK,116.22,40.37
3570,UNK,116.21,40.36
3571,UNK,116.2,40.34
3572,UNK,116.19,40.3
3573,UNK,116.09,39.67
3574,UNK,116.73,40.39
3575,UNK,116.74,40.37
3576,UNK,116.02,40.45
3577,UNK,116.08,40.48
3578,UNK,116.09,40.47
3579,UNK,116.09,40.46
3580,UNK,116.09,40.45
3581,UNK,116.09,40.44
3582,UNK,116.09,40.48
3583,UNK,116.02,39.9
3584,UNK,116.03,39.9
3585,UNK,116.39,39.69
3586,UNK,116.89,39.86
3587,UNK,116.89,39.88
3588,UNK,116.89,39.89
3589,UNK,116.83,39.96
3590,UNK,116.8,40.0
3591,UNK,116.78,40.03
3592,UNK,116.79,40.05
3593,UNK,116.43,39.8
3594,UNK,116.42,39.8
3595,UNK,116.41,39.8
3596,UNK,116.53,39.98
3597,UNK,116.5,40.05
3598,UNK,116.13,39.67
3599,UNK,116.58,40.01
3600,UNK,116.63,40.15
3601,UNK,116.3,40.11
3602,UNK,116.5,39.86
3603,UNK,116.41,40.14
3604,UNK,116.39,40.18
3605,UNK,116.38,40.18
3606,UNK,117.05,40.16
3607,UNK,117.04,40.17
3608,UNK,117.05,40.18
3609,UNK,117.05,40.19
3610,UNK,117.04,40.2
3611,UNK,117.04,40.21
3612,UNK,117.05,40.21
3613,UNK,117.06,40.21
3614,UNK,117.07,40.2
3615,UNK,117.08,40.2
3616,UNK,117.08,40.19
3617,UNK,117.09,40.19
3618,UNK,117.1,40.19
3619,UNK,117.11,40.19
3620,UNK,117.12,40.19
3621,UNK,117.13,40.19
3622,UNK,117.14,40.2
3623,UNK,117.15,40.2
3624,UNK,117.16,40.2
3625,UNK,117.17,40.2
3626,UNK,117.18,40.2
3627,UNK,117.18,40.21
3628,UNK,117.17,40.22
3629,UNK,117.16,40.22
3630,UNK,117.16,40.23
3631,UNK,117.16,40.24
3632,UNK,117.15,40.24
3633,UNK,117.15,40.25
3634,UNK,117.16,40.25
3635,UNK,117.17,40.21
3636,UNK,117.18,40.19
3637,UNK,117.18,40.18
3638,UNK,117.03,40.07
3639,UNK,116.13,39.76
3640,UNK,116.31,40.15
3641,UNK,116.32,40.15
3642,UNK,116.33,40.14
3643,UNK,116.33,40.15
3644,UNK,116.71,39.91
3645,UNK,116.83,39.94
3646,UNK,116.86,39.94
3647,UNK,116.88,39.95
3648,UNK,117.02,39.96
3649,UNK,117.07,39.97
3650,UNK,117.12,39.98
3651,UNK,117.17,39.99
3652,UNK,116.25,39.83
3653,UNK,116.43,39.84
3654,UNK,116.39,39.78
3655,UNK,115.9,39.83
3656,UNK,115.89,39.82
3657,UNK,116.5,39.88
3658,UNK,116.51,39.85
3659,UNK,116.52,39.84
3660,UNK,116.53,39.82
3661,UNK,116.24,39.99
3662,UNK,116.36,39.66
3663,UNK,116.36,39.68
3664,UNK,116.06,39.64
3665,UNK,115.66,39.63
3666,UNK,115.64,39.63
3667,UNK,115.64,39.64
3668,UNK,115.63,39.64
3669,UNK,115.62,39.64
3670,UNK,116.57,39.92
3671,UNK,116.26,40.25
3672,UNK,116.28,40.27
3673,UNK,116.25,40.25
3674,UNK,116.55,40.01
3675,UNK,116.79,39.81
3676,UNK,117.03,39.79
3677,UNK,117.1,39.79
3678,UNK,117.11,39.79
3679,UNK,117.03,39.78
3680,UNK,116.27,40.04
3681,UNK,116.17,40.1
3682,UNK,116.58,40.15
3683,UNK,116.58,40.2
3684,UNK,116.59,40.34
3685,UNK,116.6,40.42
3686,UNK,116.38,40.07
3687,UNK,116.41,39.64
3688,UNK,116.41,39.63
3689,UNK,115.87,39.78
3690,UNK,116.52,39.98
3691,UNK,116.55,39.96
3692,UNK,116.01,40.02
3693,UNK,115.99,40.02
3694,UNK,116.04,40.01
3695,UNK,116.02,40.0
3696,UNK,116.02,39.99
3697,UNK,116.01,39.98
3698,UNK,116.02,39.98
3699,UNK,116.02,39.97
3700,UNK,116.0,39.97
3701,UNK,115.99,39.97
3702,UNK,115.98,39.98
3703,UNK,115.99,39.98
3704,UNK,115.97,39.98
3705,UNK,115.96,39.98
3706,UNK,115.96,39.99
3707,UNK,115.95,40.0
3708,UNK,115.94,40.0
3709,UNK,115.93,40.01
3710,UNK,115.92,40.01
3711,UNK,115.92,40.02
3712,UNK,115.91,40.02
3713,UNK,115.9,40.02
3714,UNK,115.9,40.03
3715,UNK,115.9,40.04
3716,UNK,115.89,40.03
3717,UNK,115.88,40.03
3718,UNK,115.87,40.04
3719,UNK,115.87,40.03
3720,UNK,115.87,40.02
3721,UNK,115.86,40.03
3722,UNK,115.85,40.03
3723,UNK,115.84,40.03
3724,UNK,115.83,40.02
3725,UNK,115.82,40.02
3726,UNK,115.82,40.01
3727,UNK,115.81,40.01
3728,UNK,115.81,40.0
3729,UNK,115.8,40.0
3730,UNK,115.79,40.01
3731,UNK,115.78,40.0
3732,UNK,115.77,40.0
3733,UNK,115.76,39.99
3734,UNK,115.75,39.99
3735,UNK,115.74,39.99
3736,UNK,115.72,39.98
3737,UNK,115.71,39.98
3738,UNK,115.7,39.97
3739,UNK,115.69,39.97
3740,UNK,115.68,39.97
3741,UNK,115.67,39.97
3742,UNK,115.68,39.96
3743,UNK,115.67,39.96
3744,UNK,115.66,39.96
3745,UNK,115.65,39.96
3746,UNK,115.65,39.95
3747,UNK,115.64,39.94
3748,UNK,115.63,39.94
3749,UNK,115.62,39.94
3750,UNK,115.61,39.94
3751,UNK,115.6,39.94
3752,UNK,115.59,39.94
3753,UNK,115.58,39.94
3754,UNK,115.57,39.93
3755,UNK,115.57,39.92
3756,UNK,115.55,39.92
3757,UNK,115.54,39.92
3758,UNK,115.53,39.92
3759,UNK,115.56,39.92
3760,UNK,115.73,39.99
3761,UNK,115.8,40.01
3762,UNK,115.86,40.02
3763,UNK,115.94,40.01
3764,UNK,115.96,40.0
3765,UNK,115.97,40.01
3766,UNK,115.98,40.0
3767,UNK,115.98,40.01
3768,UNK,115.99,40.0
3769,UNK,115.99,40.01
3770,UNK,116.01,40.01
3771,UNK,116.03,40.01
3772,UNK,116.03,40.0
3773,UNK,116.57,39.93
3774,UNK,115.98,40.48
3775,UNK,116.01,40.44
3776,UNK,116.02,40.44
3777,UNK,116.03,40.43
3778,UNK,116.04,40.43
3779,UNK,116.06,40.42
3780,UNK,116.07,40.42
3781,UNK,116.07,40.41
3782,UNK,116.07,40.4
3783,UNK,116.08,40.39
3784,UNK,116.08,40.38
3785,UNK,116.09,40.38
3786,UNK,116.1,40.38
3787,UNK,116.1,40.37
3788,UNK,116.11,40.36
3789,UNK,116.11,40.35
3790,UNK,116.12,40.35
3791,UNK,116.13,40.34
3792,UNK,116.14,40.33
3793,UNK,116.15,40.32
